neighborhood,rent_min,rent_max,n_beds_min,n_beds_max,n_baths_min,n_baths_max,area_min,area_max,address_1,address_2
Sawtelle_Los-Angeles_CA,1649.0,1649.0,Studio,Studio,1.0,1.0,300.0,300.0,1552 Brockton Ave Apt 8,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,1698.0,1698.0,Studio,Studio,1.0,1.0,395.0,395.0,1275 Federal Ave Apt 13,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2095.0,2095.0,Studio,Studio,1.0,1.0,,,1404 Wellesley Ave Unit 100,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,1995.0,1995.0,Studio,Studio,1.0,1.0,,,1563 S Barrington Ave Unit 104,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2298.0,2298.0,Studio,Studio,1.0,1.0,768.0,768.0,2820 Sawtelle Blvd Apt 218,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,1725.0,1725.0,Studio,Studio,1.0,1.0,,,1260 S Westgate Ave Unit 3A,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,1725.0,1725.0,Studio,Studio,1.0,1.0,,,1247 Federal Ave Apt 202,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,1725.0,1725.0,Studio,Studio,1.0,1.0,,,1262 S Westgate Ave Unit 3,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2198.0,2198.0,Studio,Studio,1.0,1.0,569.0,569.0,2820 Sawtelle Blvd Apt 316,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2747.0,2747.0,Studio,Studio,1.0,1.0,462.0,462.0,11400 Rochester Ave # 810,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2839.0,2839.0,Studio,Studio,1.0,1.0,525.0,525.0,11916 W Pico Blvd Apt 214,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2984.0,2984.0,Studio,Studio,1.0,1.0,569.0,569.0,11916 W Pico Blvd Apt 127,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2530.0,2530.0,2,2,1.0,1.0,750.0,750.0,1295 Federal Ave Apt 19,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,1598.0,1598.0,Studio,Studio,1.0,1.0,395.0,395.0,1275 Federal Ave Apt 4,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2495.0,2495.0,Studio,Studio,1.0,1.0,,,1534 Brockton Ave Unit 410,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,1998.0,1998.0,Studio,Studio,1.0,1.0,395.0,395.0,1275 Federal Ave Apt 15,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2664.0,2664.0,Studio,Studio,1.0,1.0,445.0,445.0,11916 W Pico Blvd Apt 325,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,1950.0,1950.0,Studio,Studio,1.0,1.0,450.0,450.0,1817 Beloit Ave Apt 22,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,6600.0,6600.0,3,3,3.0,3.0,1800.0,1800.0,1415 Butler Ave Apt 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,6495.0,6495.0,4,4,3.0,3.0,1668.0,1668.0,1439 Armacost Ave Apt 301,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3500.0,3500.0,3,3,2.0,2.0,1025.0,1025.0,1626 Granville Ave Apt 4,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4400.0,4400.0,3,3,2.0,2.0,1200.0,1200.0,11422 Iowa Ave Apt 6,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3798.0,3798.0,3,3,2.0,2.0,1350.0,1350.0,2820 Sawtelle Blvd Apt 101,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3700.0,3700.0,2,2,1.0,1.0,734.0,734.0,1539 Purdue Ave Unit 612,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4400.0,4400.0,3,3,2.0,2.0,1200.0,1200.0,11422 Iowa Ave Apt 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4298.0,4298.0,3,3,2.0,2.0,1450.0,1450.0,2820 Sawtelle Blvd Apt 201,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,4495.0,4495.0,3,3,2.0,2.0,,,1437 Armacost Ave Unit 205,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4295.0,4295.0,2,2,2.0,2.0,1113.0,1113.0,1430 Colby Ave Unit 305,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2195.0,2195.0,1,1,1.0,1.0,850.0,850.0,1507 Federal Ave Apt 13,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2230.0,2230.0,1,1,1.0,1.0,750.0,750.0,1233 Barry Ave Apt 205,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2580.0,2580.0,2,2,2.0,2.0,1050.0,1050.0,1295 Federal Ave Apt 26,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2195.0,2195.0,1,1,1.0,1.0,800.0,800.0,1507 Federal Ave Apt 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,1995.0,1995.0,1,1,1.0,1.0,650.0,650.0,1552 Brockton Ave Apt 7,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2180.0,2180.0,1,1,1.0,1.0,750.0,750.0,1295 Federal Ave Apt 5,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2180.0,2180.0,1,1,1.0,1.0,750.0,750.0,1295 Federal Ave Apt 20,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2100.0,2100.0,1,1,1.0,1.0,750.0,750.0,1635 Colby Ave Apt 3,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2180.0,2180.0,1,1,1.0,1.0,750.0,750.0,1295 Federal Ave Apt 10,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2598.0,2598.0,1,1,1.0,1.0,850.0,850.0,1223 Federal Ave Apt 408,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2175.0,2175.0,1,1,1.0,1.0,600.0,600.0,1711 Granville Ave Apt 5,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2995.0,2995.0,2,2,2.0,2.0,700.0,700.0,2477 Sawtelle Blvd Apt A,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2680.0,2680.0,1,1,1.0,1.0,530.0,530.0,1223 Federal Ave Apt 125,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2945.0,2945.0,1,1,1.0,1.0,,,2437 Corinth Ave Apt 109,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2898.0,2898.0,2,2,2.0,2.0,850.0,850.0,1275 Federal Ave Apt 20,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2795.0,2795.0,1,1,1.0,1.0,850.0,850.0,1829 Corinth Ave Apt 5,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2887.0,2887.0,1,1,1.0,1.0,628.0,628.0,11400 Rochester Ave # 913,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2915.0,2915.0,1,1,1.0,1.0,656.0,656.0,11400 Rochester Ave # 304,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2200.0,2200.0,1,1,1.0,1.0,550.0,550.0,1626 Armacost Ave Apt 1,"West Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2910.0,2910.0,1,1,1.0,1.0,656.0,656.0,11400 Rochester Ave # 322,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2868.0,2868.0,1,1,1.0,1.0,640.0,640.0,11400 Rochester Ave # 1108,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2890.0,2890.0,1,1,1.0,1.0,680.0,680.0,11701 Gateway Blvd Unit 1102,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2980.0,2980.0,1,1,1.0,1.0,680.0,680.0,11701 Gateway Blvd Unit 1105,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2800.0,2800.0,1,1,1.0,1.0,700.0,700.0,1525 Amherst Ave Apt 208,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2895.0,2895.0,2,2,2.0,2.0,971.0,971.0,1817 Beloit Ave Apt 27,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2695.0,2695.0,2,2,2.0,2.0,,,1339 Federal Ave Apt 3,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2640.0,2640.0,1,1,1.0,1.0,530.0,530.0,1223 Federal Ave Apt 290,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2850.0,2850.0,1,1,1.0,1.0,650.0,650.0,1539 Beloit Ave Unit 1076,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2230.0,2230.0,1,1,1.0,1.0,700.0,700.0,2449 S Barrington Ave Apt 206,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2395.0,2395.0,1,1,1.0,1.0,750.0,750.0,1415 S Bundy Dr Apt 4,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2675.0,2675.0,1,1,1.0,1.0,800.0,800.0,11422 Iowa Ave Apt 7,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2898.0,2898.0,2,2,2.0,2.0,850.0,850.0,1223 Federal Ave Apt 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2810.0,2810.0,1,1,1.0,1.0,600.0,600.0,1223 1223 Federal Ave Unit 143,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2680.0,2680.0,1,1,1.0,1.0,600.0,600.0,1223 Federal Ave Apt 118,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2750.0,2750.0,2,2,1.0,1.0,1100.0,1100.0,1423 S Saltair Ave Apt 2,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4995.0,4995.0,4,4,3.0,3.0,1927.0,1927.0,1812 Corinth Ave Apt 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2998.0,2998.0,2,2,2.0,2.0,1088.0,1088.0,2820 Sawtelle Blvd Apt 205,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2598.0,2598.0,1,1,1.0,1.0,768.0,768.0,2820 Sawtelle Blvd Apt 319,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2395.0,2395.0,1,1,1.0,1.0,,,1417 S Bundy Dr Unit 6A,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2145.0,2145.0,1,1,1.0,1.0,646.0,646.0,11360 Iowa Ave Apt 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2295.0,2295.0,1,1,1.0,1.0,,,1827 Butler Ave Unit 6,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2995.0,2995.0,2,2,2.0,2.0,1000.0,1000.0,1785 Beloit Ave Apt 301,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2095.0,2095.0,1,1,1.0,1.0,590.0,590.0,1459 S Westgate Ave Unit 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2930.0,2930.0,1,1,1.0,1.0,700.0,700.0,1275 Federal Ave Unit 1147,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2750.0,2750.0,1,1,1.0,1.0,600.0,600.0,1442 Brockton Ave Apt 2,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2890.0,2890.0,1,1,1.0,1.0,680.0,680.0,11701 Gateway Blvd Unit 1103,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2907.0,2907.0,1,1,1.0,1.0,665.0,665.0,11400 Rochester Ave # 111,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2922.0,2922.0,1,1,1.0,1.0,628.0,628.0,11400 Rochester Ave # 914,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2895.0,2895.0,1,1,1.0,1.0,650.0,650.0,1801 Federal Ave Apt 203,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2891.0,2891.0,1,1,1.0,1.0,640.0,640.0,11400 Rochester Ave # 1116,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2862.0,2862.0,1,1,1.0,1.0,628.0,628.0,11400 Rochester Ave # 707,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2750.0,2750.0,1,1,1.0,1.0,600.0,600.0,1442 Brockton Ave Apt 2,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2895.0,2895.0,1,1,1.0,1.0,600.0,600.0,1619 Colby Ave Apt 5,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2890.0,2890.0,1,1,1.0,1.0,680.0,680.0,11701 Gateway Blvd Unit 1103,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3098.0,3098.0,2,2,2.0,2.0,850.0,850.0,1223 Federal Ave Apt 413,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3098.0,3098.0,2,2,2.0,2.0,1150.0,1150.0,2820 Sawtelle Blvd Apt 302,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3098.0,3098.0,2,2,2.0,2.0,1150.0,1150.0,2820 Sawtelle Blvd Apt 113,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3295.0,3295.0,2,2,2.0,2.0,800.0,800.0,1300 S Barrington Ave Apt 6,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3870.0,3870.0,2,2,2.0,2.0,1200.0,1200.0,1845 Butler Ave Unit 1009,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3100.0,3100.0,2,2,2.0,2.0,950.0,950.0,1439 S Bundy Dr Apt 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3195.0,3195.0,1,1,1.0,1.0,,,1833 Sawtelle Blvd Unit 306,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3410.0,3410.0,2,2,1.0,1.0,850.0,850.0,12323 Texas Ave Unit 354,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3974.0,3974.0,2,2,2.0,2.0,914.0,914.0,11400 Rochester Ave # 520,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4670.0,4670.0,1,1,1.0,1.0,722.0,722.0,11916 W Pico Blvd Apt 407,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3395.0,3395.0,2,2,2.0,2.0,850.0,850.0,2433 Barry Ave Apt 203,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3850.0,3850.0,2,2,2.0,2.0,,,1534 Brockton Ave Unit 208,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5195.0,5195.0,4,4,3.0,3.0,,,11348 Iowa Ave Unit 205,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5095.0,5095.0,4,4,3.0,3.0,,,1225 Wellesley Ave Unit 201,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3195.0,3195.0,2,2,2.0,2.0,850.0,850.0,2433 Barry Ave Apt 204,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3095.0,3095.0,2,2,2.0,2.0,1100.0,1100.0,1616 S Barrington Ave Apt 303,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3095.0,3095.0,2,2,2.0,2.0,1000.0,1000.0,1785 Beloit Ave Apt 409,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3050.0,3050.0,1,1,1.0,1.0,825.0,825.0,1801 Federal Ave Apt 101,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5395.0,5395.0,4,4,3.0,3.0,,,1333 Amherst Ave Unit 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5095.0,5095.0,4,4,3.0,3.0,1484.0,1484.0,1223 Wellesley Ave Unit 201,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3993.0,3993.0,2,2,2.0,2.0,956.0,956.0,11950 Idaho Ave # 1-320,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4650.0,4650.0,2,2,2.0,2.0,1500.0,1500.0,1544 Granville Ave Apt 401,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3907.0,3907.0,2,2,2.0,2.0,903.0,903.0,11400 Rochester Ave # 801,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4695.0,4695.0,3,3,3.0,3.0,,,1502 Purdue Ave Unit 106,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4495.0,4495.0,3,3,3.0,3.0,,,1231 S Westgate Ave Unit 104,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4695.0,4695.0,3,3,3.0,3.0,,,1235 S Westgate Ave Unit 104,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4795.0,4795.0,3,3,3.0,3.0,,,1236 Armacost Ave Ph 3,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4595.0,4595.0,3,3,3.0,3.0,,,1303 Brockton Ave Unit 307,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4695.0,4695.0,3,3,3.0,3.0,,,1834 Colby Ave Unit 212,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4195.0,4195.0,3,3,3.0,3.0,,,1516 Federal Ave Unit 214,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4000.0,4000.0,2,2,2.0,2.0,1278.0,1278.0,1312 S Saltair Ave Apt 326,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4700.0,4700.0,3,3,3.0,3.0,1675.0,1675.0,1301 S Westgate Ave Unit 402,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4195.0,4195.0,3,3,3.0,3.0,,,1225 Wellesley Ave Unit 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5895.0,5895.0,4,4,4.0,4.0,,,11823 Texas Ave Unit 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,9500.0,9500.0,2,2,2.0,2.0,1129.0,1129.0,11750 SW Wilshire Blvd Unit 3406,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5600.0,5600.0,3,3,3.0,3.0,1318.0,1318.0,2718 S Barrington Ave,"West Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3295.0,3295.0,2,2,2.0,2.0,1300.0,1300.0,1337 S Bundy Dr Apt 207,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3595.0,3595.0,2,2,2.0,2.0,1112.0,1112.0,2033 Beloit Ave Apt 304,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4950.0,4950.0,2,2,3.0,3.0,1520.0,1520.0,1832 S Barrington Ave Apt 402,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5850.0,5850.0,3,3,4.0,4.0,1890.0,1890.0,1832 S Barrington Ave Apt 401,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5995.0,5995.0,3,3,3.0,3.0,2003.0,2003.0,2025 Federal Ave Unit 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4995.0,4995.0,3,3,3.0,3.0,1855.0,1855.0,11346 Iowa Ave Ph 8,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,6750.0,6750.0,3,3,2.0,2.0,1687.0,1687.0,2723 Ceilhunt Ave,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2995.0,2995.0,1,1,1.0,1.0,,,1242 McClellan Dr Apt 101,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3779.0,4499.0,2,3,2.0,2.0,1259.0,1332.0,Bellerive,"1929 Beloit Ave, Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,7000.0,7000.0,4,4,4.0,4.0,2035.0,2035.0,1848 1/2 Federal Ave,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3300.0,3300.0,2,2,2.0,2.0,,,1546 S Bundy Dr,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,6779.0,6779.0,4,4,4.0,4.0,2299.0,2299.0,1807 Beloit Ave Unit 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3195.0,3195.0,1,1,1.0,1.0,622.0,622.0,1539 Purdue Ave Apt 101,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4650.0,4650.0,3,3,3.0,3.0,1650.0,1650.0,1661 S Bundy Dr Apt 303,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2980.0,2980.0,3,3,1.0,1.0,1100.0,1100.0,1233 Barry Ave Apt 202,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4195.0,4195.0,3,3,3.0,3.0,1235.0,1235.0,1223 Wellesley Ave Unit 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5395.0,5395.0,4,4,3.0,3.0,1832.0,1832.0,1331 Amherst Ave Apt 304,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5395.0,5395.0,4,4,3.0,3.0,1852.0,1852.0,1331 Amherst Ave Apt 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,7000.0,7000.0,4,4,4.0,4.0,1720.0,1720.0,11619 Ayres Ave,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,5587.0,5587.0,3,3,2.0,2.0,1463.0,1463.0,1807 Beloit Ave Unit 3,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4595.0,4595.0,3,3,3.0,3.0,1700.0,1700.0,1500 Purdue Ave Apt 106,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2525.0,2525.0,Studio,Studio,1.0,1.0,617.0,617.0,1837 Sawtelle Blvd Apt 202,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2500.0,2500.0,1,1,1.0,1.0,700.0,700.0,11825 Iowa Ave Apt 4,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,9500.0,9500.0,5,5,4.0,4.0,2650.0,2650.0,2559 Colby Ave,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,,,4,4,4.0,4.0,2400.0,2400.0,11339 Pearl St,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,1598.0,2898.0,Studio,2,1.0,2.0,395.0,850.0,1275 Federal Ave,"1275 Federal Ave, Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3800.0,3800.0,2,2,2.0,2.0,,,1700 Sawtelle Blvd Ph 11,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,9995.0,9995.0,4,4,5.0,5.0,3600.0,3600.0,1668 Amherst Ave,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2163.0,2645.0,1,1,1.0,1.0,645.0,701.0,Olive Co-Living,"1427 Barry Ave, Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3695.0,3695.0,2,2,2.0,2.0,802.0,802.0,1539 Purdue Ave Apt 210,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4900.0,4900.0,2,2,2.0,2.0,1464.0,1464.0,11333 Pearl St,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,4595.0,4595.0,3,3,3.0,3.0,1438.0,1438.0,1518 Federal Ave Apt 302,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2664.0,4670.0,Studio,1,1.0,1.0,435.0,717.0,&Pico,"11900 W Pico Blvd, Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,4895.0,4895.0,3,3,3.0,3.0,1354.0,1354.0,1836 Colby Ave Apt 302,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2050.0,2050.0,1,1,1.0,1.0,,,1545-1549 Brockton Ave,"1545-1549 Brockton Ave, Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4650.0,4650.0,2,2,2.0,2.0,1848.0,1848.0,1739 Federal Ave Apt 302,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2742.0,2742.0,Studio,Studio,1.0,1.0,410.0,410.0,12121 W Olympic Blvd Apt 5112,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3450.0,3450.0,2,2,2.0,2.0,983.0,983.0,1731 Barry Ave Apt 207,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4595.0,4595.0,3,3,3.0,3.0,1528.0,1528.0,1234 Armacost Ave Apt 203,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,6250.0,6250.0,3,3,2.0,2.0,1587.0,1587.0,1454 Butler Ave,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2198.0,3798.0,Studio,3,1.0,2.0,569.0,1350.0,2820 Sawtelle Blvd,"2820 Sawtelle Blvd, Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,2598.0,2898.0,1,2,1.0,2.0,850.0,850.0,1223 Federal Ave,"1223 Federal Ave, Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,1750.0,1750.0,Studio,Studio,1.0,1.0,163.0,163.0,Beloit West Co-Living,"1775 Beloit Ave, Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2195.0,2195.0,1,1,1.0,1.0,800.0,800.0,11525 Rochester Ave Apt 206,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4400.0,4400.0,2,2,2.0,2.0,1600.0,1600.0,1717 Stoner Ave Apt 105,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2599.0,2599.0,1,1,1.0,1.0,600.0,600.0,1553 S Saltair Ave Unit 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3483.0,3483.0,2,2,1.0,1.0,,,2136 Colby Ave,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2700.0,2700.0,1,1,1.0,1.0,,,1603 Granville Ave Apt 1,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4695.0,4695.0,3,3,4.0,4.0,1358.0,1358.0,2027 Beloit Ave Unit 101,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,2917.0,2917.0,Studio,Studio,1.0,1.0,410.0,410.0,12121 W Olympic Blvd Apt 5056,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3195.0,3195.0,1,1,1.0,1.0,609.0,609.0,1831 Sawtelle Blvd Apt 306,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,4695.0,4695.0,3,3,2.0,2.0,1660.0,1660.0,1616 S Westgate Ave Apt 302,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3050.0,3050.0,2,2,2.0,2.0,840.0,840.0,11574 Ohio Ave Apt 102,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,5195.0,5195.0,4,4,3.0,3.0,1937.0,1937.0,11346 Iowa Ave Apt 205,"Los Angeles, CA 90025"
Sawtelle_Los-Angeles_CA,3929.0,3929.0,1,1,1.0,1.0,595.0,595.0,12121 W Olympic Blvd Apt 7137,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,3549.0,3549.0,1,1,1.0,1.0,595.0,595.0,12121 W Olympic Blvd Apt 6042,"Los Angeles, CA 90064"
Sawtelle_Los-Angeles_CA,4250.0,4250.0,2,2,2.0,2.0,909.0,909.0,1730 Sawtelle Blvd Ph 4,"Los Angeles, CA 90025"
